TRAFFIC LIGHTS: 000100
1552556700 000092 0061
1552556700 000093 0116
1552556700 000094 0039
1552556700 000095 0123
1552556700 000096 0119
1552556700 000097 0143
1552556700 000098 0112
1552556700 000099 0015
1552556700 000100 0153
1552557000 000001 0220
1552557000 000002 0231
1552557000 000003 0093
1552557000 000004 0215
1552557000 000005 0148
1552557000 000006 0061
1552557000 000007 0242
1552557000 000008 0028
1552557000 000009 0183
1552557000 000010 0160
1552557000 000011 0122
1552557000 000012 0243
1552557000 000013 0129
1552557000 000014 0285
1552557000 000015 0147
1552557000 000016 0206
1552557000 000017 0062
1552557000 000018 0083
1552557000 000019 0020
1552557000 000020 0247
1552557000 000021 0242
1552557000 000022 0060
1552557000 000023 0203
1552557000 000024 0022
1552557000 000025 0143
1552557000 000026 0108
1552557000 000027 0106
1552557000 000028 0026
1552557000 000029 0004
1552557000 000030 0227
1552557000 000031 0010
1552557000 000032 0163
1552557000 000033 0262
1552557000 000034 0276
1552557000 000035 0204
1552557000 000036 0065
1552557000 000037 0009
1552557000 000038 0076
1552557000 000039 0259
1552557000 000040 0191
1552557000 000041 0057
1552557000 000042 0099
1552557000 000043 0267
1552557000 000044 0050
1552557000 000045 0093
1552557000 000046 0013
1552557000 000047 0236
1552557000 000048 0099
1552557000 000049 0140
1552557000 000050 0015
1552557000 000051 0262
1552557000 000052 0234
1552557000 000053 0274
1552557000 000054 0249
1552557000 000055 0172
1552557000 000056 0157
1552557000 000057 0177
1552557000 000058 0007
1552557000 000059 0182
1552557000 000060 0140
1552557000 000061 0277
1552557000 000062 0215
1552557000 000063 0067
1552557000 000064 0130
1552557000 000065 0220
1552557000 000066 0090
1552557000 000067 0062
1552557000 000068 0044
1552557000 000069 0166
1552557000 000070 0108
1552557000 000071 0241
1552557000 000072 0020
1552557000 000073 0177
1552557000 000074 0081
1552557000 000075 0275
1552557000 000076 0249
1552557000 000077 0024
1552557000 000078 0077
1552557000 000079 0179
1552557000 000080 0265
1552557000 000081 0097
1552557000 000082 0252
1552557000 000083 0182
1552557000 000084 0151
1552557000 000085 0015
1552557000 000086 0247
1552557000 000087 0071
1552557000 000088 0210
1552557000 000089 0109
1552557000 000090 0058
1552557000 000091 0013
1552557000 000092 0005
1552557000 000093 0116
1552557000 000094 0270
1552557000 000095 0085
1552557000 000096 0241
1552557000 000097 0126
1552557000 000098 0200
1552557000 000099 0042
1552557000 000100 0288
1552557300 000001 0044
1552557300 000002 0206
1552557300 000003 0297
1552557300 000004 0199
1552557300 000005 0274
1552557300 000006 0266
1552557300 000007 0264
1552557300 000008 0118
1552557300 000009 0045
1552557300 000010 0033
1552557300 000011 0158
1552557300 000012 0147
1552557300 000013 0126
1552557300 000014 0146
1552557300 000015 0028
1552557300 000016 0080
1552557300 000017 0040
1552557300 000018 0083
1552557300 000019 0047
1552557300 000020 0209
1552557300 000021 0014
1552557300 000022 0286
1552557300 000023 0169
1552557300 000024 0233
1552557300 000025 0178
1552557300 000026 0248
1552557300 000027 0096
1552557300 000028 0028
1552557300 000029 0032
1552557300 000030 0175
1552557300 000031 0197
1552557300 000032 0093
1552557300 000033 0239
1552557300 000034 0010
1552557300 000035 0237
1552557300 000036 0264
1552557300 000037 0005
1552557300 000038 0085
1552557300 000039 0094
1552557300 000040 0103
1552557300 000041 0282
1552557300 000042 0296
1552557300 000043 0151
1552557300 000044 0005
1552557300 000045 0071
1552557300 000046 0216
1552557300 000047 0161
1552557300 000048 0139
1552557300 000049 0299
1552557300 000050 0072
1552557300 000051 0237
1552557300 000052 0030
1552557300 000053 0289
1552557300 000054 0266
1552557300 000055 0034
1552557300 000056 0037
1552557300 000057 0191
1552557300 000058 0226
1552557300 000059 0225
1552557300 000060 0179
1552557300 000061 0010
1552557300 000062 0258
1552557300 000063 0225
1552557300 000064 0259
1552557300 000065 0051
1552557300 000066 0115
1552557300 000067 0164
1552557300 000068 0200
1552557300 000069 0206
1552557300 000070 0178
1552557300 000071 0035
1552557300 000072 0079
1552557300 000073 0229
1552557300 000074 0275
1552557300 000075 0197
1552557300 000076 0015
1552557300 000077 0231
1552557300 000078 0226
1552557300 000079 0248
1552557300 000080 0271
1552557300 000081 0206
1552557300 000082 0191
1552557300 000083 0043
1552557300 000084 0066
1552557300 000085 0150
1552557300 000086 0204
1552557300 000087 0167
1552557300 000088 0023
1552557300 000089 0182
1552557300 000090 0239
1552557300 000091 0222
1552557300 000092 0058
1552557300 000093 0220
1552557300 000094 0198
1552557300 000095 0268
1552557300 000096 0215
1552557300 000097 0212
1552557300 000098 0041
1552557300 000099 0206
1552557300 000100 0205
1552557600 000001 0137
1552557600 000002 0227
1552557600 000003 0105
1552557600 000004 0090
1552557600 000005 0051
1552557600 000006 0265
1552557600 000007 0129
1552557600 000008 0269
1552557600 000009 0260
1552557600 000010 0113
1552557600 000011 0273
1552557600 000012 0260
1552557600 000013 0282
1552557600 000014 0239
1552557600 000015 0224
1552557600 000016 0255
1552557600 000017 0032
1552557600 000018 0152
1552557600 000019 0040
1552557600 000020 0068
1552557600 000021 0153
1552557600 000022 0081
1552557600 000023 0206
1552557600 000024 0281
1552557600 000025 0037
1552557600 000026 0186
1552557600 000027 0250
1552557600 000028 0223
1552557600 000029 0061
1552557600 000030 0102
1552557600 000031 0092
1552557600 000032 0028
1552557600 000033 0045
1552557600 000034 0285
1552557600 000035 0131
1552557600 000036 0008
1552557600 000037 0116
1552557600 000038 0155
1552557600 000039 0142
1552557600 000040 0039
1552557600 000041 0060
1552557600 000042 0053
1552557600 000043 0128
1552557600 000044 0114
1552557600 000045 0283
1552557600 000046 0005
1552557600 000047 0036
1552557600 000048 0222
1552557600 000049 0093
1552557600 000050 0171
1552557600 000051 0205
1552557600 000052 0081
1552557600 000053 0006
1552557600 000054 0033
1552557600 000055 0014
1552557600 000056 0180
1552557600 000057 0194
1552557600 000058 0151
1552557600 000059 0233
1552557600 000060 0144
1552557600 000061 0139
1552557600 000062 0295
1552557600 000063 0105
1552557600 000064 0002
1552557600 000065 0228
1552557600 000066 0215
1552557600 000067 0286
1552557600 000068 0241
1552557600 000069 0028
1552557600 000070 0256
1552557600 000071 0292
1552557600 000072 0081
1552557600 000073 0156
1552557600 000074 0297
1552557600 000075 0186
1552557600 000076 0145
1552557600 000077 0236
1552557600 000078 0069
1552557600 000079 0000
1552557600 000080 0040
1552557600 000081 0071
1552557600 000082 0057
1552557600 000083 0223
1552557600 000084 0164
1552557600 000085 0082
1552557600 000086 0070
1552557600 000087 0220
1552557600 000088 0135
1552557600 000089 0243
1552557600 000090 0000
1552557600 000091 0095
1552557600 000092 0239
1552557600 000093 0058
1552557600 000094 0283
1552557600 000095 0197
1552557600 000096 0237
1552557600 000097 0004
1552557600 000098 0019
1552557600 000099 0021
1552557600 000100 0029
1552557900 000001 0262
1552557900 000002 0037
1552557900 000003 0263
1552557900 000004 0099
1552557900 000005 0260
1552557900 000006 0206
1552557900 000007 0194
1552557900 000008 0029
1552557900 000009 0035
1552557900 000010 0002
1552557900 000011 0291
1552557900 000012 0295
1552557900 000013 0231
1552557900 000014 0049
1552557900 000015 0201
1552557900 000016 0059
1552557900 000017 0121
1552557900 000018 0121
1552557900 000019 0055
1552557900 000020 0074
1552557900 000021 0220
1552557900 000022 0278
1552557900 000023 0028
1552557900 000024 0034
1552557900 000025 0098
1552557900 000026 0080
1552557900 000027 0209
1552557900 000028 0299
1552557900 000029 0146
1552557900 000030 0173
1552557900 000031 0032
1552557900 000032 0076
1552557900 000033 0095
1552557900 000034 0126
1552557900 000035 0104
1552557900 000036 0081
1552557900 000037 0036
1552557900 000038 0143
1552557900 000039 0217
1552557900 000040 0210
1552557900 000041 0114
1552557900 000042 0033
1552557900 000043 0085
1552557900 000044 0225
1552557900 000045 0121
1552557900 000046 0164
1552557900 000047 0223
1552557900 000048 0136
1552557900 000049 0203
1552557900 000050 0245
1552557900 000051 0179
1552557900 000052 0278
1552557900 000053 0085
1552557900 000054 0037
1552557900 000055 0226
1552557900 000056 0087
1552557900 000057 0143
1552557900 000058 0126
1552557900 000059 0180
1552557900 000060 0062
1552557900 000061 0178
1552557900 000062 0194
1552557900 000063 0091
1552557900 000064 0286
1552557900 000065 0208
1552557900 000066 0006
1552557900 000067 0186
1552557900 000068 0164
1552557900 000069 0067
1552557900 000070 0249
1552557900 000071 0090
1552557900 000072 0060
1552557900 000073 0174
1552557900 000074 0213
1552557900 000075 0151
1552557900 000076 0248
1552557900 000077 0209
1552557900 000078 0085
1552557900 000079 0186
1552557900 000080 0065
1552557900 000081 0011
1552557900 000082 0184
1552557900 000083 0281
1552557900 000084 0137
1552557900 000085 0145
1552557900 000086 0204
1552557900 000087 0139
1552557900 000088 0289
1552557900 000089 0280
1552557900 000090 0086
1552557900 000091 0242
1552557900 000092 0288
1552557900 000093 0011
1552557900 000094 0042
1552557900 000095 0151
1552557900 000096 0227
1552557900 000097 0050
1552557900 000098 0050
1552557900 000099 0113
1552557900 000100 0030
1552558200 000001 0059
1552558200 000002 0072
1552558200 000003 0033
1552558200 000004 0087
1552558200 000005 0187
1552558200 000006 0119
1552558200 000007 0052
1552558200 000008 0266
1552558200 000009 0082
1552558200 000010 0009
1552558200 000011 0029
1552558200 000012 0281
1552558200 000013 0295
1552558200 000014 0242
1552558200 000015 0276
1552558200 000016 0296
1552558200 000017 0033
1552558200 000018 0080
1552558200 000019 0255
1552558200 000020 0128
1552558200 000021 0299
1552558200 000022 0048
1552558200 000023 0156
1552558200 000024 0219
1552558200 000025 0111
1552558200 000026 0080
1552558200 000027 0043
1552558200 000028 0003
1552558200 000029 0208
1552558200 000030 0289
1552558200 000031 0114
1552558200 000032 0249
1552558200 000033 0266
1552558200 000034 0231
1552558200 000035 0106
1552558200 000036 0095
1552558200 000037 0029
1552558200 000038 0050
1552558200 000039 0112
1552558200 000040 0093
1552558200 000041 0182
1552558200 000042 0071
1552558200 000043 0240
1552558200 000044 0119
1552558200 000045 0245
1552558200 000046 0180
1552558200 000047 0076
1552558200 000048 0280
1552558200 000049 0097
1552558200 000050 0172
1552558200 000051 0040
1552558200 000052 0159
1552558200 000053 0026
1552558200 000054 0223
1552558200 000055 0045
1552558200 000056 0081
1552558200 000057 0060
1552558200 000058 0012
1552558200 000059 0107
1552558200 000060 0214
1552558200 000061 0241
1552558200 000062 0048
1552558200 000063 0016
1552558200 000064 0267
1552558200 000065 0201
1552558200 000066 0154
1552558200 000067 0018
1552558200 000068 0125
1552558200 000069 0243
1552558200 000070 0131
1552558200 000071 0052
1552558200 000072 0267
1552558200 000073 0135
1552558200 000074 0048
1552558200 000075 0247
1552558200 000076 0245
1552558200 000077 0050
1552558200 000078 0182
1552558200 000079 0054
1552558200 000080 0127
1552558200 000081 0077
1552558200 000082 0097
1552558200 000083 0276
1552558200 000084 0072
1552558200 000085 0258
1552558200 000086 0116
1552558200 000087 0125
1552558200 000088 0013
1552558200 000089 0131
1552558200 000090 0288
1552558200 000091 0264
1552558200 000092 0225
1552558200 000093 0104
1552558200 000094 0070
1552558200 000095 0271
1552558200 000096 0254
1552558200 000097 0024
1552558200 000098 0178
1552558200 000099 0052
1552558200 000100 0043
1552558500 000001 0078
1552558500 000002 0010
1552558500 000003 0119
1552558500 000004 0299
1552558500 000005 0122
1552558500 000006 0188
1552558500 000007 0095
1552558500 000008 0194
1552558500 000009 0073
1552558500 000010 0187
1552558500 000011 0209
1552558500 000012 0231
1552558500 000013 0293
1552558500 000014 0243
1552558500 000015 0218
1552558500 000016 0050
1552558500 000017 0194
1552558500 000018 0050
1552558500 000019 0009
1552558500 000020 0071
1552558500 000021 0180
1552558500 000022 0026
1552558500 000023 0177
1552558500 000024 0002
1552558500 000025 0230
1552558500 000026 0228
1552558500 000027 0128
1552558500 000028 0252
1552558500 000029 0186
1552558500 000030 0047
1552558500 000031 0072
1552558500 000032 0254
1552558500 000033 0119
1552558500 000034 0290
1552558500 000035 0257
1552558500 000036 0053
1552558500 000037 0111
1552558500 000038 0050
1552558500 000039 0103
1552558500 000040 0094
1552558500 000041 0080
1552558500 000042 0164
1552558500 000043 0005
1552558500 000044 0027
1552558500 000045 0089
1552558500 000046 0241
1552558500 000047 0271
1552558500 000048 0281
1552558500 000049 0072
1552558500 000050 0078
1552558500 000051 0136
1552558500 000052 0227
1552558500 000053 0151
1552558500 000054 0154
1552558500 000055 0223
1552558500 000056 0243
1552558500 000057 0151
1552558500 000058 0014
1552558500 000059 0030
1552558500 000060 0127
1552558500 000061 0125
1552558500 000062 0276
1552558500 000063 0287
1552558500 000064 0227
1552558500 000065 0251
1552558500 000066 0104
1552558500 000067 0134
1552558500 000068 0209
1552558500 000069 0089
1552558500 000070 0063
1552558500 000071 0036
1552558500 000072 0009
1552558500 000073 0201
1552558500 000074 0232
1552558500 000075 0131
1552558500 000076 0202
1552558500 000077 0260
1552558500 000078 0059
1552558500 000079 0146
1552558500 000080 0113
1552558500 000081 0194
1552558500 000082 0008
1552558500 000083 0042
1552558500 000084 0001
1552558500 000085 0239
1552558500 000086 0273
1552558500 000087 0288
1552558500 000088 0010
1552558500 000089 0135
1552558500 000090 0147
1552558500 000091 0213
1552558500 000092 0258
1552558500 000093 0127
1552558500 000094 0122
1552558500 000095 0280
1552558500 000096 0293
1552558500 000097 0201
1552558500 000098 0235
1552558500 000099 0219
1552558500 000100 0095
1552558800 000001 0162
1552558800 000002 0034
1552558800 000003 0069
1552558800 000004 0103
1552558800 000005 0010
1552558800 000006 0008
1552558800 000007 0274
1552558800 000008 0230
1552558800 000009 0123
1552558800 000010 0110
1552558800 000011 0035
1552558800 000012 0098
1552558800 000013 0005
1552558800 000014 0071
1552558800 000015 0255
1552558800 000016 0029
1552558800 000017 0130
1552558800 000018 0058
1552558800 000019 0238
1552558800 000020 0133
1552558800 000021 0122
1552558800 000022 0068
1552558800 000023 0010
1552558800 000024 0205
1552558800 000025 0037
1552558800 000026 0185
1552558800 000027 0251
1552558800 000028 0119
1552558800 000029 0196
1552558800 000030 0228
1552558800 000031 0103
1552558800 000032 0223
1552558800 000033 0056
1552558800 000034 0108
1552558800 000035 0258
1552558800 000036 0272
1552558800 000037 0113
1552558800 000038 0227
1552558800 000039 0078
1552558800 000040 0058
1552558800 000041 0146
1552558800 000042 0078
1552558800 000043 0174
1552558800 000044 0084
1552558800 000045 0149
1552558800 000046 0255
1552558800 000047 0168
1552558800 000048 0031
1552558800 000049 0058
1552558800 000050 0094
1552558800 000051 0184
1552558800 000052 0039
1552558800 000053 0119
1552558800 000054 0144
1552558800 000055 0084
1552558800 000056 0043
1552558800 000057 0115
1552558800 000058 0036
1552558800 000059 0009
1552558800 000060 0171
1552558800 000061 0163
1552558800 000062 0118
1552558800 000063 0275
1552558800 000064 0217
1552558800 000065 0284
1552558800 000066 0204
1552558800 000067 0267
1552558800 000068 0241
1552558800 000069 0218
1552558800 000070 0250
1552558800 000071 0151
1552558800 000072 0258
1552558800 000073 0285
1552558800 000074 0090
1552558800 000075 0148
1552558800 000076 0020
1552558800 000077 0042
1552558800 000078 0141
1552558800 000079 0232
1552558800 000080 0039
1552558800 000081 0280
1552558800 000082 0169
1552558800 000083 0147
1552558800 000084 0087
1552558800 000085 0039
1552558800 000086 0064
1552558800 000087 0087
1552558800 000088 0066
1552558800 000089 0176
1552558800 000090 0019
1552558800 000091 0073
1552558800 000092 0112
1552558800 000093 0071
1552558800 000094 0162
1552558800 000095 0153
1552558800 000096 0121
1552558800 000097 0246
1552558800 000098 0183
1552558800 000099 0077
1552558800 000100 0036
1552559100 000001 0075
1552559100 000002 0297
1552559100 000003 0198
1552559100 000004 0010
1552559100 000005 0215
1552559100 000006 0079
1552559100 000007 0212
1552559100 000008 0184
1552559100 000009 0136
1552559100 000010 0101
1552559100 000011 0228
1552559100 000012 0137
1552559100 000013 0240
1552559100 000014 0214
1552559100 000015 0026
1552559100 000016 0071
1552559100 000017 0230
1552559100 000018 0075
1552559100 000019 0103
1552559100 000020 0249
1552559100 000021 0058
1552559100 000022 0091
1552559100 000023 0107
1552559100 000024 0238
1552559100 000025 0256
1552559100 000026 0111
1552559100 000027 0247
1552559100 000028 0292
1552559100 000029 0262
1552559100 000030 0280
1552559100 000031 0107
1552559100 000032 0182
1552559100 000033 0099
1552559100 000034 0043
1552559100 000035 0082
1552559100 000036 0114
1552559100 000037 0030
1552559100 000038 0284
1552559100 000039 0106
1552559100 000040 0289
1552559100 000041 0050
1552559100 000042 0126
1552559100 000043 0298
1552559100 000044 0258
1552559100 000045 0097
1552559100 000046 0034
1552559100 000047 0133
1552559100 000048 0114
1552559100 000049 0044
1552559100 000050 0182
1552559100 000051 0213
1552559100 000052 0280
1552559100 000053 0147
1552559100 000054 0244
1552559100 000055 0091
1552559100 000056 0044
1552559100 000057 0058
1552559100 000058 0102
1552559100 000059 0297
1552559100 000060 0168
1552559100 000061 0235
1552559100 000062 0236
1552559100 000063 0057
1552559100 000064 0172
1552559100 000065 0241
1552559100 000066 0121
1552559100 000067 0264
1552559100 000068 0018
1552559100 000069 0180
1552559100 000070 0286
1552559100 000071 0011
1552559100 000072 0080
1552559100 000073 0277
1552559100 000074 0169
1552559100 000075 0080
1552559100 000076 0248
1552559100 000077 0168
1552559100 000078 0272
1552559100 000079 0225
1552559100 000080 0208
1552559100 000081 0033
1552559100 000082 0280
1552559100 000083 0288
1552559100 000084 0200
1552559100 000085 0184
1552559100 000086 0245
1552559100 000087 0010
1552559100 000088 0124
1552559100 000089 0153
1552559100 000090 0135
1552559100 000091 0038
1552559100 000092 0006
1552559100 000093 0158
1552559100 000094 0099
1552559100 000095 0108
1552559100 000096 0060
1552559100 000097 0194
1552559100 000098 0154
1552559100 000099 0095
1552559100 000100 0286
1552559400 000001 0130
1552559400 000002 0109
1552559400 000003 0122
1552559400 000004 0067
1552559400 000005 0177
1552559400 000006 0073
1552559400 000007 0038
1552559400 000008 0104
1552559400 000009 0258
1552559400 000010 0217
1552559400 000011 0168
1552559400 000012 0173
1552559400 000013 0257
1552559400 000014 0022
1552559400 000015 0265
1552559400 000016 0263
1552559400 000017 0297
1552559400 000018 0171
1552559400 000019 0299
1552559400 000020 0173
1552559400 000021 0152
1552559400 000022 0129
1552559400 000023 0130
1552559400 000024 0211
1552559400 000025 0111
1552559400 000026 0060
1552559400 000027 0183
1552559400 000028 0004
1552559400 000029 0114
1552559400 000030 0259
1552559400 000031 0123
1552559400 000032 0062
1552559400 000033 0236
1552559400 000034 0044
1552559400 000035 0011
1552559400 000036 0060
1552559400 000037 0282
1552559400 000038 0203
1552559400 000039 0166
1552559400 000040 0039
1552559400 000041 0285
1552559400 000042 0229
1552559400 000043 0109
1552559400 000044 0133
1552559400 000045 0175
1552559400 000046 0084
1552559400 000047 0102
1552559400 000048 0138
1552559400 000049 0034
1552559400 000050 0269
1552559400 000051 0103
1552559400 000052 0247
1552559400 000053 0241
1552559400 000054 0129
1552559400 000055 0233
1552559400 000056 0201
1552559400 000057 0058
1552559400 000058 0048
1552559400 000059 0114
1552559400 000060 0054
1552559400 000061 0265
1552559400 000062 0171
1552559400 000063 0128
1552559400 000064 0111
1552559400 000065 0273
1552559400 000066 0064
1552559400 000067 0127
1552559400 000068 0265
1552559400 000069 0292
1552559400 000070 0051
1552559400 000071 0050
1552559400 000072 0247
1552559400 000073 0258
1552559400 000074 0239
1552559400 000075 0137
1552559400 000076 0108
1552559400 000077 0052
1552559400 000078 0065
1552559400 000079 0193
1552559400 000080 0213
1552559400 000081 0162
1552559400 000082 0032
1552559400 000083 0041
1552559400 000084 0039
1552559400 000085 0234
1552559400 000086 0070
1552559400 000087 0032
1552559400 000088 0214
1552559400 000089 0283
1552559400 000090 0066
1552559400 000091 0050
1552559400 000092 0200
1552559400 000093 0078
1552559400 000094 0255
1552559400 000095 0147
1552559400 000096 0239
1552559400 000097 0067
1552559400 000098 0244
1552559400 000099 0033
1552559400 000100 0092
1552559700 000001 0110
1552559700 000002 0228
1552559700 000003 0142
1552559700 000004 0038
1552559700 000005 0272
1552559700 000006 0255
1552559700 000007 0254
1552559700 000008 0082
1552559700 000009 0288
1552559700 000010 0290
1552559700 000011 0258
1552559700 000012 0289
1552559700 000013 0135
1552559700 000014 0120
1552559700 000015 0217
1552559700 000016 0171
1552559700 000017 0055
1552559700 000018 0013
1552559700 000019 0037
1552559700 000020 0033
1552559700 000021 0026
1552559700 000022 0195
1552559700 000023 0046
1552559700 000024 0161
1552559700 000025 0022
1552559700 000026 0194
1552559700 000027 0279
1552559700 000028 0075
1552559700 000029 0264
1552559700 000030 0136
1552559700 000031 0033
1552559700 000032 0180
1552559700 000033 0078
1552559700 000034 0175
1552559700 000035 0084
1552559700 000036 0271
1552559700 000037 0009
1552559700 000038 0226
1552559700 000039 0175
1552559700 000040 0276
1552559700 000041 0219
1552559700 000042 0142
1552559700 000043 0107
1552559700 000044 0148
1552559700 000045 0159
1552559700 000046 0040
1552559700 000047 0207
1552559700 000048 0032
1552559700 000049 0162
1552559700 000050 0005
1552559700 000051 0295
1552559700 000052 0025
1552559700 000053 0142
1552559700 000054 0018
1552559700 000055 0174
1552559700 000056 0084
1552559700 000057 0102
1552559700 000058 0002
1552559700 000059 0184
1552559700 000060 0160
1552559700 000061 0265
1552559700 000062 0230
1552559700 000063 0080
1552559700 000064 0165
1552559700 000065 0002
1552559700 000066 0219
1552559700 000067 0050
1552559700 000068 0154
1552559700 000069 0067
1552559700 000070 0176
1552559700 000071 0056
1552559700 000072 0272
1552559700 000073 0284
1552559700 000074 0058
1552559700 000075 0286
1552559700 000076 0024
1552559700 000077 0095
1552559700 000078 0168
1552559700 000079 0136
1552559700 000080 0010
1552559700 000081 0286
1552559700 000082 0123
1552559700 000083 0271
1552559700 000084 0040
1552559700 000085 0076
1552559700 000086 0028
1552559700 000087 0279
1552559700 000088 0191
1552559700 000089 0060
1552559700 000090 0044
1552559700 000091 0255
1552559700 000092 0185
1552559700 000093 0158
1552559700 000094 0092
1552559700 000095 0169
1552559700 000096 0218
1552559700 000097 0099
1552559700 000098 0213
1552559700 000099 0207
1552559700 000100 0010
1552560000 000001 0003
1552560000 000002 0000
1552560000 000003 0002
1552560000 000004 0219
1552560000 000005 0229
1552560000 000006 0201
1552560000 000007 0163
1552560000 000008 0199
1552560000 000009 0123
1552560000 000010 0125
1552560000 000011 0239
1552560000 000012 0294
1552560000 000013 0254
1552560000 000014 0131
1552560000 000015 0099
1552560000 000016 0209
1552560000 000017 0260
1552560000 000018 0193
1552560000 000019 0219
1552560000 000020 0161
1552560000 000021 0104
1552560000 000022 0146
1552560000 000023 0239
1552560000 000024 0221
1552560000 000025 0215
1552560000 000026 0294
1552560000 000027 0108
1552560000 000028 0245
1552560000 000029 0148
1552560000 000030 0200
1552560000 000031 0216
1552560000 000032 0013
1552560000 000033 0157
1552560000 000034 0067
1552560000 000035 0092
1552560000 000036 0202
1552560000 000037 0232
1552560000 000038 0124
1552560000 000039 0068
1552560000 000040 0071
1552560000 000041 0142
1552560000 000042 0003
1552560000 000043 0196
1552560000 000044 0066
1552560000 000045 0235
1552560000 000046 0284
1552560000 000047 0138
1552560000 000048 0212
1552560000 000049 0042
1552560000 000050 0052
1552560000 000051 0201
1552560000 000052 0278
1552560000 000053 0020
1552560000 000054 0188
1552560000 000055 0016
1552560000 000056 0258
1552560000 000057 0195
1552560000 000058 0217
1552560000 000059 0281
1552560000 000060 0045
1552560000 000061 0107
1552560000 000062 0281
1552560000 000063 0100
1552560000 000064 0018
1552560000 000065 0289
1552560000 000066 0057
1552560000 000067 0286
1552560000 000068 0131
1552560000 000069 0174
1552560000 000070 0007
1552560000 000071 0263
1552560000 000072 0219
1552560000 000073 0238
1552560000 000074 0269
1552560000 000075 0264
1552560000 000076 0180
1552560000 000077 0001
1552560000 000078 0227
1552560000 000079 0241
1552560000 000080 0013
1552560000 000081 0262
1552560000 000082 0286
1552560000 000083 0170
1552560000 000084 0286
1552560000 000085 0054
1552560000 000086 0145
1552560000 000087 0227
1552560000 000088 0267
1552560000 000089 0043
1552560000 000090 0081
1552560000 000091 0121
1552560000 000092 0186
1552560000 000093 0026
1552560000 000094 0147
1552560000 000095 0111
1552560000 000096 0261
1552560000 000097 0178
1552560000 000098 0285
1552560000 000099 0289
1552560000 000100 0224
1552560300 000001 0043
1552560300 000002 0249
1552560300 000003 0268
1552560300 000004 0170
1552560300 000005 0117
1552560300 000006 0064
1552560300 000007 0046
1552560300 000008 0018
1552560300 000009 0292
1552560300 000010 0163
1552560300 000011 0091
1552560300 000012 0256
1552560300 000013 0007
1552560300 000014 0150
1552560300 000015 0120
1552560300 000016 0233
1552560300 000017 0263
1552560300 000018 0214
1552560300 000019 0007
1552560300 000020 0299
1552560300 000021 0295
1552560300 000022 0045
1552560300 000023 0167
1552560300 000024 0137
1552560300 000025 0135
1552560300 000026 0079
1552560300 000027 0129
1552560300 000028 0062
1552560300 000029 0225
1552560300 000030 0079
1552560300 000031 0148
1552560300 000032 0156
1552560300 000033 0058
1552560300 000034 0174
1552560300 000035 0265
1552560300 000036 0270
1552560300 000037 0272
1552560300 000038 0036
1552560300 000039 0022
1552560300 000040 0130
1552560300 000041 0251
1552560300 000042 0121
1552560300 000043 0132
1552560300 000044 0001
1552560300 000045 0254
1552560300 000046 0109
1552560300 000047 0290
1552560300 000048 0296
1552560300 000049 0172
1552560300 000050 0047
1552560300 000051 0152
1552560300 000052 0092
1552560300 000053 0199
1552560300 000054 0113
1552560300 000055 0008
1552560300 000056 0160
1552560300 000057 0060
1552560300 000058 0085
1552560300 000059 0195
1552560300 000060 0089
1552560300 000061 0251
1552560300 000062 0236
1552560300 000063 0091
1552560300 000064 0138
1552560300 000065 0249
1552560300 000066 0036
1552560300 000067 0232
1552560300 000068 0246
1552560300 000069 0247
1552560300 000070 0172
1552560300 000071 0253
1552560300 000072 0099
1552560300 000073 0060
1552560300 000074 0184
1552560300 000075 0000
1552560300 000076 0024
1552560300 000077 0267
1552560300 000078 0062
1552560300 000079 0161
1552560300 000080 0053
1552560300 000081 0202
1552560300 000082 0155
1552560300 000083 0186
1552560300 000084 0129
1552560300 000085 0031
1552560300 000086 0095
1552560300 000087 0106
1552560300 000088 0020
1552560300 000089 0165
1552560300 000090 0160
1552560300 000091 0044
1552560300 000092 0094
1552560300 000093 0258
1552560300 000094 0032
1552560300 000095 0023
1552560300 000096 0048
1552560300 000097 0206
1552560300 000098 0236
1552560300 000099 0208
1552560300 000100 0138
1552560600 000001 0041
1552560600 000002 0004
1552560600 000003 0174
1552560600 000004 0236
1552560600 000005 0033
1552560600 000006 0261
1552560600 000007 0132
1552560600 000008 0253
1552560600 000009 0162
1552560600 000010 0122
1552560600 000011 0059
1552560600 000012 0113
1552560600 000013 0056
1552560600 000014 0274
1552560600 000015 0230
1552560600 000016 0278
1552560600 000017 0279
1552560600 000018 0105
1552560600 000019 0140
1552560600 000020 0181
1552560600 000021 0188
1552560600 000022 0057
1552560600 000023 0009
1552560600 000024 0142
1552560600 000025 0242
1552560600 000026 0046
1552560600 000027 0027
1552560600 000028 0229
1552560600 000029 0298
1552560600 000030 0009
1552560600 000031 0026
1552560600 000032 0106
1552560600 000033 0208
1552560600 000034 0233
1552560600 000035 0001
1552560600 000036 0123
1552560600 000037 0159
1552560600 000038 0016
1552560600 000039 0087
1552560600 000040 0261
1552560600 000041 0075
1552560600 000042 0273
1552560600 000043 0126
1552560600 000044 0284
1552560600 000045 0128
1552560600 000046 0265
1552560600 000047 0031
1552560600 000048 0119
1552560600 000049 0290
1552560600 000050 0267
1552560600 000051 0195
1552560600 000052 0008
1552560600 000053 0299
1552560600 000054 0087
1552560600 000055 0212
1552560600 000056 0115
1552560600 000057 0181
1552560600 000058 0267
1552560600 000059 0231
1552560600 000060 0021
1552560600 000061 0157
1552560600 000062 0073
